feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Eubacterium.s__Eubacterium_sp_CAG_38	Diagnosis	IPF	-0.141636429394591	0.306139441812065	19	3	0.649479769458249	0.878444328144177
PWY.6897..thiamine.diphosphate.salvage.II.g__Faecalibacterium.s__Faecalibacterium_prausnitzii	Diagnosis	IPF	0.384759175001894	0.833094318777175	19	15	0.650048802826691	0.878444328144177
PWY.5097..L.lysine.biosynthesis.VI.g__Bacteroides.s__Bacteroides_eggerthii	Diagnosis	IPF	0.296410884046834	0.656690654358011	19	5	0.657427419442883	0.880483151039575
PWY.6936..seleno.amino.acid.biosynthesis..plants..g__Roseburia.s__Roseburia_faecis	Diagnosis	IPF	-0.566495755349058	1.24596722232306	19	12	0.655103505235599	0.880483151039575
PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Eubacterium.s__Eubacterium_hallii	Diagnosis	IPF	-0.356068117818313	0.779116303798433	19	17	0.653445857660553	0.880483151039575
PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Roseburia.s__Roseburia_inulinivorans	Diagnosis	IPF	0.408819759663052	0.905183393304066	19	11	0.657235053050474	0.880483151039575
PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate..g__Eubacterium.s__Eubacterium_hallii	Diagnosis	IPF	-0.249053542407526	0.548630781753966	19	7	0.65560337616886	0.880483151039575
RHAMCAT.PWY..L.rhamnose.degradation.I.g__Bacteroides.s__Bacteroides_dorei	Diagnosis	IPF	-0.72268270757275	1.61152297650987	19	12	0.659493800995179	0.881676204539009
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_102	Diagnosis	IPF	-0.204348809157813	0.463901293807265	19	3	0.665124559334465	0.883331695963572
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Ruminococcus.s__Ruminococcus_callidus	Diagnosis	IPF	-0.371482133168594	0.844178192331854	19	5	0.665443210959224	0.883331695963572
PWY.5097..L.lysine.biosynthesis.VI.g__Bacteroides.s__Bacteroides_dorei	Diagnosis	IPF	-0.798874824579213	1.80550407884486	19	12	0.663729718060127	0.883331695963572
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	Diagnosis	IPF	0.398612745855153	0.899873472794785	19	8	0.663375868792735	0.883331695963572
PWY.5097..L.lysine.biosynthesis.VI.g__Blautia.s__Blautia_sp_CAG_52	Diagnosis	IPF	0.264835146095835	0.612116913379667	19	8	0.67070452397207	0.885361062680166
PWY.702..L.methionine.biosynthesis.II.g__Blautia.s__Ruminococcus_torques	Diagnosis	IPF	0.399518310303745	0.929953766395914	19	13	0.672874407636926	0.885361062680166
PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis.g__Escherichia.s__Escherichia_coli	Diagnosis	IPF	0.315774176028174	0.726186884630844	19	4	0.66914916070719	0.885361062680166
PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Klebsiella.s__Klebsiella_pneumoniae	Diagnosis	IPF	-0.111188837550942	0.257428733406481	19	2	0.671227308535241	0.885361062680166
PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate..g__Bacteroides.s__Bacteroides_ovatus	Diagnosis	IPF	0.421914205025167	0.980814789622425	19	9	0.672477711318765	0.885361062680166
HEMESYN2.PWY..heme.b.biosynthesis.II..oxygen.independent..g__Sutterella.s__Sutterella_wadsworthensis	Diagnosis	IPF	-0.40863972141668	0.984372300285754	19	6	0.683240887616785	0.887190824539377
LACTOSECAT.PWY..lactose.and.galactose.degradation.I.g__Lactobacillus.s__Lactobacillus_ruminis	Diagnosis	IPF	0.0801618639369115	0.200494406215322	19	2	0.694267261680402	0.887190824539377
P125.PWY..superpathway.of..R.R..butanediol.biosynthesis.g__Streptococcus.s__Streptococcus_australis	Diagnosis	IPF	0.279455146281785	0.69666036731531	19	4	0.693317523304692	0.887190824539377
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Bacteroides.s__Bacteroides_eggerthii	Diagnosis	IPF	0.256306312379273	0.628883830878863	19	5	0.68868497592698	0.887190824539377
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Blautia.s__Blautia_wexlerae	Diagnosis	IPF	0.260268811817522	0.624536151874426	19	7	0.682083722722172	0.887190824539377
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Roseburia.s__Roseburia_intestinalis	Diagnosis	IPF	-0.543565178150569	1.37798056794008	19	8	0.698142445493008	0.887190824539377
PWY.4041...gamma..glutamyl.cycle.g__Bacteroides.s__Bacteroides_vulgatus	Diagnosis	IPF	-0.421534991853305	1.00341544127795	19	6	0.67967409818746	0.887190824539377
PWY.5097..L.lysine.biosynthesis.VI.g__Eubacterium.s__Eubacterium_sp_CAG_180	Diagnosis	IPF	0.466633249286103	1.14051499177167	19	9	0.687543515982373	0.887190824539377
PWY.6936..seleno.amino.acid.biosynthesis..plants..g__Ruminococcus.s__Ruminococcus_callidus	Diagnosis	IPF	-0.218381172014884	0.535222279532029	19	4	0.68835212907138	0.887190824539377
PWY.7234..inosine.5..phosphate.biosynthesis.III.g__Escherichia.s__Escherichia_coli	Diagnosis	IPF	-0.393407279188485	0.928338088719606	19	5	0.677042757981694	0.887190824539377
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine..g__Blautia.s__Blautia_sp	Diagnosis	IPF	-0.0953331432322112	0.242222514845057	19	2	0.698786019612821	0.887190824539377
PWY66.409..superpathway.of.purine.nucleotide.salvage.unclassified	Diagnosis	IPF	-0.264020980701322	0.671578996600441	19	16	0.699106369737029	0.887190824539377
PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate..g__Bacteroides.s__Bacteroides_massiliensis	Diagnosis	IPF	-0.208724769890583	0.509216449232483	19	5	0.687002672845745	0.887190824539377
RHAMCAT.PWY..L.rhamnose.degradation.I.g__Asaccharobacter.s__Asaccharobacter_celatus	Diagnosis	IPF	0.158601951718172	0.397087068391078	19	3	0.694561732949113	0.887190824539377
RHAMCAT.PWY..L.rhamnose.degradation.I.g__Bacteroides.s__Bacteroides_fragilis	Diagnosis	IPF	-0.238072084087667	0.604016208769336	19	8	0.698371751559516	0.887190824539377
RHAMCAT.PWY..L.rhamnose.degradation.I.g__Blautia.s__Ruminococcus_gnavus	Diagnosis	IPF	0.305519575319	0.730842547357367	19	5	0.68115259016898	0.887190824539377
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.g__Clostridium.s__Clostridium_sp_CAG_242	Diagnosis	IPF	0.0818390500713451	0.201843662563368	19	2	0.690198323808887	0.887190824539377
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.g__Coprococcus.s__Coprococcus_eutactus	Diagnosis	IPF	-0.257565985898703	0.630507094128735	19	4	0.688001775807414	0.887190824539377
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.g__Escherichia.s__Escherichia_coli	Diagnosis	IPF	-0.484289449425952	1.16273066738274	19	6	0.682248009281097	0.887190824539377
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_102	Diagnosis	IPF	-0.228214946138693	0.569333817837097	19	4	0.693526890652778	0.887190824539377
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.g__Ruminococcus.s__Ruminococcus_bicirculans	Diagnosis	IPF	-0.546621059710105	1.29544192342634	19	7	0.678344153214514	0.887190824539377
PWY.4041...gamma..glutamyl.cycle.g__Bacteroides.s__Bacteroides_ovatus	Diagnosis	IPF	-0.42833120167642	1.10209969470894	19	6	0.702359477337528	0.889813527032341
PWY.2941..L.lysine.biosynthesis.II.g__Parabacteroides.s__Parabacteroides_distasonis	Diagnosis	IPF	-0.286084373815628	0.744150777974667	19	5	0.705415990329282	0.892178739876833
PWY.5981..CDP.diacylglycerol.biosynthesis.III.g__Clostridium.s__Clostridium_perfringens	Diagnosis	IPF	-0.09047764333804	0.237607785259966	19	2	0.708078765338837	0.893600396636606
PWY.7977..L.methionine.biosynthesis.IV.g__Bacteroides.s__Bacteroides_eggerthii	Diagnosis	IPF	0.254257547510391	0.669756355607579	19	5	0.708922981331708	0.893600396636606
PWY.5097..L.lysine.biosynthesis.VI.g__Escherichia.s__Escherichia_coli	Diagnosis	IPF	-0.331112184841963	0.878876062214345	19	4	0.711024287434826	0.894745328147852
PWY.5097..L.lysine.biosynthesis.VI.g__Bacteroides.s__Bacteroides_massiliensis	Diagnosis	IPF	-0.261744463888197	0.730330686230882	19	5	0.724461995424484	0.899580292331727
PWY.5097..L.lysine.biosynthesis.VI.g__Porphyromonas.s__Porphyromonas_sp_31_2	Diagnosis	IPF	0.0689028471513918	0.191530708794558	19	2	0.723465503477359	0.899580292331727
PWY.6897..thiamine.diphosphate.salvage.II.g__Klebsiella.s__Klebsiella_pneumoniae	Diagnosis	IPF	-0.0842041800967401	0.231677706866316	19	2	0.720746098113886	0.899580292331727
PWY.702..L.methionine.biosynthesis.II.g__Escherichia.s__Escherichia_coli	Diagnosis	IPF	-0.271514914807658	0.749204593562428	19	4	0.721516055015824	0.899580292331727
PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Lachnospira.s__Lachnospira_pectinoschiza	Diagnosis	IPF	-0.378938124098911	1.0475517478883	19	7	0.722005688716135	0.899580292331727
PWY66.409..superpathway.of.purine.nucleotide.salvage.g__Klebsiella.s__Klebsiella_pneumoniae	Diagnosis	IPF	0.0709134788274775	0.193118912182387	19	2	0.718000155495771	0.899580292331727
PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate..g__Blautia.s__Blautia_obeum	Diagnosis	IPF	-0.242770352877409	0.677075611629143	19	14	0.724340387970506	0.899580292331727
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.g__Collinsella.s__Collinsella_aerofaciens	Diagnosis	IPF	0.457355585878185	1.27043927182188	19	13	0.723282147901236	0.899580292331727
ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Bacteroides.s__Bacteroides_cellulosilyticus	Diagnosis	IPF	-0.207532513840535	0.612572412124774	19	8	0.738917645441006	0.901525578183246
ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Blautia.s__Blautia_obeum	Diagnosis	IPF	-0.303720109290603	0.902586901872288	19	17	0.740612264091275	0.901525578183246
PWY.2941..L.lysine.biosynthesis.II.g__Sutterella.s__Sutterella_wadsworthensis	Diagnosis	IPF	0.16425570717379	0.478866577937677	19	6	0.735796439600006	0.901525578183246
PWY.5097..L.lysine.biosynthesis.VI.g__Bacteroides.s__Bacteroides_uniformis	Diagnosis	IPF	-0.23963758348374	0.695296298390242	19	16	0.734580530870482	0.901525578183246
PWY.5097..L.lysine.biosynthesis.VI.g__Sutterella.s__Sutterella_wadsworthensis	Diagnosis	IPF	0.158483081211614	0.472755794694715	19	6	0.741550965368442	0.901525578183246
PWY.5981..CDP.diacylglycerol.biosynthesis.III.g__Streptococcus.s__Streptococcus_thermophilus	Diagnosis	IPF	-0.356017983173353	1.03271671678906	19	7	0.734518569481448	0.901525578183246
PWY.6897..thiamine.diphosphate.salvage.II.g__Escherichia.s__Escherichia_coli	Diagnosis	IPF	-0.315721844220909	0.928294168303872	19	4	0.737940169122051	0.901525578183246
PWY.7234..inosine.5..phosphate.biosynthesis.III.g__Alistipes.s__Alistipes_putredinis	Diagnosis	IPF	-0.320483134837824	0.929233749978675	19	11	0.734407480302956	0.901525578183246
PWY.7234..inosine.5..phosphate.biosynthesis.III.g__Streptococcus.s__Streptococcus_thermophilus	Diagnosis	IPF	-0.348371644701129	1.02018204763155	19	7	0.736926899495933	0.901525578183246
PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Anaerostipes.s__Anaerostipes_hadrus	Diagnosis	IPF	-0.253221884315185	0.755678715760101	19	15	0.74165504231875	0.901525578183246
PWY.7977..L.methionine.biosynthesis.IV.g__Anaerostipes.s__Anaerostipes_hadrus	Diagnosis	IPF	-0.326698692983524	0.927905869793852	19	12	0.729103705271059	0.901525578183246
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine..g__Blautia.s__Blautia_obeum	Diagnosis	IPF	0.202908141552724	0.592995807408386	19	4	0.736413290078078	0.901525578183246
RHAMCAT.PWY..L.rhamnose.degradation.I.g__Roseburia.s__Roseburia_faecis	Diagnosis	IPF	-0.475176297042261	1.41065905583083	19	11	0.740354948628187	0.901525578183246
PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type.g__Escherichia.s__Escherichia_coli	Diagnosis	IPF	-0.241307569806939	0.735809711248984	19	4	0.746955195244708	0.904414882495534
PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Blautia.s__Blautia_sp_AF19_10LB	Diagnosis	IPF	-0.275214387492416	0.84053229406345	19	6	0.747341253831494	0.904414882495534
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine..g__Bifidobacterium.s__Bifidobacterium_animalis	Diagnosis	IPF	0.060477931658295	0.184940074801625	19	2	0.747649636196308	0.904414882495534
PWY.7977..L.methionine.biosynthesis.IV.g__Bacteroides.s__Bacteroides_massiliensis	Diagnosis	IPF	-0.280241412621574	0.86842309254771	19	5	0.750856389644641	0.905373460182444
RHAMCAT.PWY..L.rhamnose.degradation.I.g__Bacteroides.s__Bacteroides_uniformis	Diagnosis	IPF	-0.227189119391974	0.700559889190903	19	9	0.749669701769217	0.905373460182444
PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate..g__Dorea.s__Dorea_formicigenerans	Diagnosis	IPF	0.11672999434366	0.363855775179498	19	3	0.752261555282085	0.90550318462963
PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate..g__Parabacteroides.s__Parabacteroides_goldsteinii	Diagnosis	IPF	0.168802843675554	0.531337623197305	19	3	0.754585987191358	0.90550318462963
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.g__Clostridium.s__Clostridium_sp_CAG_221	Diagnosis	IPF	0.0585042633288995	0.183411902670441	19	2	0.753629529046678	0.90550318462963
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Eubacterium.s__Eubacterium_hallii	Diagnosis	IPF	-0.294611796420231	0.938418298647744	19	16	0.757382479713939	0.905959903964042
PWY.6897..thiamine.diphosphate.salvage.II.g__Blautia.s__Blautia_sp_AF19_10LB	Diagnosis	IPF	-0.252813645944614	0.802722063504774	19	6	0.756635950477814	0.905959903964042
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis	Diagnosis	IPF	0.325120437772963	1.04716789043147	19	13	0.759973251942585	0.907611367765826
ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Blautia.s__Blautia_wexlerae	Diagnosis	IPF	-0.225504803995257	0.736675636260051	19	6	0.763236907925801	0.908615366578335
PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Bacteroides.s__Bacteroides_ovatus	Diagnosis	IPF	0.287062431406619	0.933926335365667	19	11	0.762294094849016	0.908615366578335
PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis.unclassified	Diagnosis	IPF	-0.0798715247899861	0.266131120874033	19	19	0.767723816048835	0.912508497680866
GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate..g__Escherichia.s__Escherichia_coli	Diagnosis	IPF	-0.317909148260358	1.06884916329189	19	5	0.769741203178132	0.912806531617121
PWY.7977..L.methionine.biosynthesis.IV.g__Parabacteroides.s__Parabacteroides_distasonis	Diagnosis	IPF	0.303180200449524	1.02238607519009	19	12	0.77040871268485	0.912806531617121
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine..g__Roseburia.s__Roseburia_inulinivorans	Diagnosis	IPF	0.245827615541584	0.836304165001782	19	11	0.772358405214218	0.913673192288113
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Escherichia.s__Escherichia_coli	Diagnosis	IPF	-0.343247779004027	1.18942047417615	19	6	0.776388911218814	0.913738935802158
PWY.5097..L.lysine.biosynthesis.VI.g__Lachnospira.s__Lachnospira_pectinoschiza	Diagnosis	IPF	-0.341648918244543	1.18879759983751	19	7	0.777287254722369	0.913738935802158
PWY.5913..partial.TCA.cycle..obligate.autotrophs..g__Escherichia.s__Escherichia_coli	Diagnosis	IPF	-0.28749537506691	0.990557541608392	19	5	0.775146340928156	0.913738935802158
PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation.g__Escherichia.s__Escherichia_coli	Diagnosis	IPF	-0.231931320834433	0.805057752196855	19	5	0.776758581979068	0.913738935802158
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.g__Ruminococcus.s__Ruminococcus_callidus	Diagnosis	IPF	-0.201967706295993	0.71138706456475	19	5	0.779910536393116	0.915387953513047
PWY.5097..L.lysine.biosynthesis.VI.g__Clostridium.s__Clostridium_sp_CAG_354	Diagnosis	IPF	0.0490745634411547	0.176200592085306	19	2	0.783976226144492	0.917288876144101
PWY.5265..peptidoglycan.biosynthesis.II..staphylococci..unclassified	Diagnosis	IPF	0.197364118894613	0.708186232287313	19	9	0.783844720501618	0.917288876144101
PWY.7761..NAD.salvage.pathway.II..PNC.IV.cycle..g__Escherichia.s__Escherichia_coli	Diagnosis	IPF	-0.0571700018318361	0.206612232352509	19	2	0.785345120045615	0.917459252389737
PWY.5097..L.lysine.biosynthesis.VI.g__Parabacteroides.s__Parabacteroides_distasonis	Diagnosis	IPF	0.312665087759413	1.14467680297691	19	13	0.788030721594967	0.919164916323834
ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Blautia.s__Blautia_sp	Diagnosis	IPF	0.175521647578728	0.650264874975591	19	8	0.790468536058166	0.920576711247864
PWY.5097..L.lysine.biosynthesis.VI.g__Ruminococcus.s__Ruminococcus_bromii	Diagnosis	IPF	-0.380033890000617	1.44438779058451	19	10	0.795627611911409	0.920919583350149
PWY.6628..superpathway.of.L.phenylalanine.biosynthesis.g__Escherichia.s__Escherichia_coli	Diagnosis	IPF	0.190266433969603	0.711000991747712	19	4	0.792224095229957	0.920919583350149
PWY.7115..C4.photosynthetic.carbon.assimilation.cycle..NAD.ME.type.unclassified	Diagnosis	IPF	0.197032317156185	0.739984107086324	19	15	0.793237228399614	0.920919583350149
RHAMCAT.PWY..L.rhamnose.degradation.I.g__Escherichia.s__Escherichia_coli	Diagnosis	IPF	-0.22056038266858	0.841507978744473	19	5	0.79639281118067	0.920919583350149
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.g__Eubacterium.s__Eubacterium_sp_CAG_180	Diagnosis	IPF	0.309222866189877	1.18281634570752	19	9	0.796902412792329	0.920919583350149
HEMESYN2.PWY..heme.b.biosynthesis.II..oxygen.independent..g__Escherichia.s__Escherichia_coli	Diagnosis	IPF	-0.195718866666902	0.753847357731751	19	6	0.798269814989263	0.921080555756842
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Alistipes.s__Alistipes_finegoldii	Diagnosis	IPF	-0.289264185236628	1.13060668185732	19	13	0.801137796784858	0.922969811964122
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Bacteroides.s__Bacteroides_massiliensis	Diagnosis	IPF	-0.141632774174771	0.5669641135703	19	5	0.805728651902339	0.925415756396255
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Clostridium.s__Clostridium_sp_CAG_122	Diagnosis	IPF	-0.165325700811661	0.659740676432459	19	6	0.805133143703442	0.925415756396255
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Barnesiella.s__Barnesiella_intestinihominis	Diagnosis	IPF	0.185187149713938	0.773780949153089	19	9	0.813713158840692	0.927484603541822
PWY.5097..L.lysine.biosynthesis.VI.g__Clostridium.s__Clostridium_sp_AM22_11AC	Diagnosis	IPF	0.178381751242151	0.739659519866394	19	7	0.812310113368103	0.927484603541822
PWY.6936..seleno.amino.acid.biosynthesis..plants..g__Escherichia.s__Escherichia_coli	Diagnosis	IPF	-0.22387702725728	0.93155881607679	19	6	0.812952324858816	0.927484603541822
PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Escherichia.s__Escherichia_coli	Diagnosis	IPF	-0.150710899248454	0.618024905707338	19	4	0.810258659732743	0.927484603541822
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine..g__Haemophilus.s__Haemophilus_sp_HMSC71H05	Diagnosis	IPF	0.0418668709251232	0.170797158297842	19	2	0.809293214454767	0.927484603541822
PWY.5097..L.lysine.biosynthesis.VI.g__Barnesiella.s__Barnesiella_intestinihominis	Diagnosis	IPF	-0.152943591565207	0.663850929067993	19	7	0.820539543343617	0.92821215310364
PWY.6936..seleno.amino.acid.biosynthesis..plants..g__Agathobaculum.s__Agathobaculum_butyriciproducens	Diagnosis	IPF	-0.167776005490446	0.728023891246688	19	9	0.820489450088427	0.92821215310364
PWY.7977..L.methionine.biosynthesis.IV.g__Porphyromonas.s__Porphyromonas_sp_31_2	Diagnosis	IPF	0.0396183420914399	0.169132366891439	19	2	0.817592955128079	0.92821215310364
PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate..g__Bifidobacterium.s__Bifidobacterium_longum	Diagnosis	IPF	-0.192045618343289	0.829666821226911	19	10	0.819710391928604	0.92821215310364
RHAMCAT.PWY..L.rhamnose.degradation.I.g__Bacteroides.s__Bacteroides_cellulosilyticus	Diagnosis	IPF	-0.141043281290681	0.61058565733912	19	8	0.820074570367575	0.92821215310364
PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast..g__Roseburia.s__Roseburia_intestinalis	Diagnosis	IPF	-0.206276600523104	0.905151486659761	19	9	0.82244879282977	0.928970775033626
ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Porphyromonas.s__Porphyromonas_sp_31_2	Diagnosis	IPF	-0.0435405428572354	0.194343520664922	19	2	0.825397300584552	0.929557510524644
PWY.6936..seleno.amino.acid.biosynthesis..plants..g__Lachnospira.s__Lachnospira_pectinoschiza	Diagnosis	IPF	0.16480717845105	0.735831493946887	19	8	0.825447069345884	0.929557510524644
PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate..g__Bacteroides.s__Bacteroides_cellulosilyticus	Diagnosis	IPF	-0.149997432762423	0.681065239046501	19	8	0.828307807463377	0.931380593099749
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Coprococcus.s__Coprococcus_comes	Diagnosis	IPF	-0.148117234687434	0.69610509778638	19	11	0.834029182424433	0.932223378268741
PWY.7234..inosine.5..phosphate.biosynthesis.III.g__Streptococcus.s__Streptococcus_australis	Diagnosis	IPF	-0.0553727523564377	0.26012047958871	19	4	0.833957412850062	0.932223378268741
PWY.7977..L.methionine.biosynthesis.IV.g__Barnesiella.s__Barnesiella_intestinihominis	Diagnosis	IPF	0.190758404601594	0.896335739798916	19	10	0.833998268786097	0.932223378268741
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine..g__Escherichia.s__Escherichia_coli	Diagnosis	IPF	-0.161785009615386	0.759918035544044	19	4	0.833938613042111	0.932223378268741
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_merdae	Diagnosis	IPF	-0.183509337973824	0.870982844493119	19	11	0.835632199429523	0.932625222577593
PWY.6936..seleno.amino.acid.biosynthesis..plants..g__Eubacterium.s__Eubacterium_sp_CAG_38	Diagnosis	IPF	-0.0397391019474733	0.190974939810287	19	2	0.837634832389299	0.933471209943498
PWY.702..L.methionine.biosynthesis.II.g__Bifidobacterium.s__Bifidobacterium_longum	Diagnosis	IPF	-0.186909150336833	0.91462273998561	19	9	0.840501444292687	0.935276087862782
ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Coprococcus.s__Coprococcus_comes	Diagnosis	IPF	0.185094565157523	0.946160739533915	19	11	0.847221355590454	0.941357061767171
HEMESYN2.PWY..heme.b.biosynthesis.II..oxygen.independent..g__Haemophilus.s__Haemophilus_sp_HMSC71H05	Diagnosis	IPF	-0.0709551565940386	0.373170965145057	19	3	0.851450513377629	0.943484346380308
PWY.5097..L.lysine.biosynthesis.VI.g__Eubacterium.s__Eubacterium_sp_CAG_38	Diagnosis	IPF	-0.035565747084635	0.187306328975226	19	2	0.851651869999291	0.943484346380308
ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Bacteroides.s__Bacteroides_clarus	Diagnosis	IPF	-0.0337016533066876	0.185678140088736	19	2	0.858117139373874	0.944065219386429
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Bacteroides.s__Bacteroides_intestinalis	Diagnosis	IPF	0.105178038369923	0.583867257290601	19	4	0.859172302065915	0.944065219386429
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Clostridium.s__Clostridium_sp_CAG_12237_41	Diagnosis	IPF	0.0698887427363478	0.39140171271497	19	3	0.860393758323538	0.944065219386429
PWY.4041...gamma..glutamyl.cycle.g__Streptococcus.s__Streptococcus_thermophilus	Diagnosis	IPF	0.149674248831262	0.79958914723238	19	8	0.853728379055733	0.944065219386429
PWY.7237..myo...chiro..and.scyllo.inositol.degradation.g__Anaerostipes.s__Anaerostipes_hadrus	Diagnosis	IPF	0.147631439008527	0.79824100164801	19	7	0.85545992318941	0.944065219386429
PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast..unclassified	Diagnosis	IPF	-0.0413878708468102	0.22530201633399	19	19	0.856422472005594	0.944065219386429
PWY.7977..L.methionine.biosynthesis.IV.g__Bacteroides.s__Bacteroides_ovatus	Diagnosis	IPF	0.225470778744007	1.2688493831395	19	11	0.861061068166389	0.944065219386429
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine..g__Coprococcus.s__Coprococcus_comes	Diagnosis	IPF	0.15242129014827	0.865221393395922	19	12	0.862246233706272	0.944065219386429
ANAEROFRUCAT.PWY..homolactic.fermentation.g__Escherichia.s__Escherichia_coli	Diagnosis	IPF	-0.135166980341304	0.877225682048086	19	5	0.87935744444235	0.949929989751619
ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis.g__Streptococcus.s__Streptococcus_thermophilus	Diagnosis	IPF	0.0937530986461371	0.624129261150954	19	5	0.882363461686427	0.949929989751619
OANTIGEN.PWY..O.antigen.building.blocks.biosynthesis..E..coli..g__Streptococcus.s__Streptococcus_thermophilus	Diagnosis	IPF	-0.0644659641077428	0.410565854113423	19	4	0.877080925417535	0.949929989751619
PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	Diagnosis	IPF	-0.181758786917832	1.19685200687305	19	16	0.881081870114146	0.949929989751619
PWY.5097..L.lysine.biosynthesis.VI.g__Bacteroides.s__Bacteroides_intestinalis	Diagnosis	IPF	-0.0853466186485183	0.543989399126766	19	4	0.877179586497011	0.949929989751619
